,Dataset Link,File Title,File Description,File Format,File Link
299,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,"Registro de Hidrocarburos - Medios de Transporte Lacustre, Marítimo y Fluvial  - Marzo 2017",,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/MEDIOS%20DE%20TRANSPORTE%20LACUSTRE%2C%20MARITIMO%20Y%20FLUVIAL.xls
300,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Consumidores Menores  - Febrero 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Consumidores-menores.xls
301,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GLP y GNV - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EESSconGLPyGNV.xls
302,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GNV - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EESSconGNV.xls
303,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con Gasocentro de GLP - Mayo 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/EstacionesdeServicioconGasocentrodeGLP.xls
304,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Grifos Flotantes - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosFlotantes.xls
305,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Grifos Rurales con Almacenamiento en Cilindros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosRuralesconalmacenamientoenCilindros.xls
306,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Grifos y Estaciones de Servicios - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/GrifosyEstacionesdeServicios.xls
307,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Consumidor Directo de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ConsumidorDirectodeGLP.xls
308,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Distribuidores a Granel de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresaGraneldeGLP.xls
309,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Distribuidores en Cilindros de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresenCilindrosdeGLP.xls
310,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Gasocentros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Gasocentros.xls
311,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Importadores de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ImportadordeGLP.xls
312,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Locales de Venta de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/LocalesdeVentadeGLP.xls
313,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Planta de Abastecimiento GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PlantadeAbastecimientoGLP.xls
314,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Planta Envasadora GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PlantaEnvasadoraGLP.xls
315,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Redes de Distribución de GLP - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/RedesdeDistribuci%C3%B3ndeGLP.xls
316,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Transporte de GLP a Granel - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteGLPaGranel.xls
317,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Transporte de GLP en Cilindros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteGLPenCilindros.xls
318,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Transporte Terrestre de Petróleo Crudo - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransporteTerrestredePetr%C3%B3leoCrudo.xls
319,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Minoristas de Combustibles Líquidos y OPDH - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMinoristasdeCombustiblesL%C3%ADquidosyOPDH.xls
320,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Transportistas de Combustibles Líquidos en Cilindros - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransportistasdeCombustiblesL%C3%ADquidosenCilindros.xls
321,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Transportistas de Combustibles Líquidos y OPDH - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/TransportistasdeCombustiblesL%C3%ADquidosyOPDH.xls
322,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-mayo-2017-osinergmin,Instaladores de Gas Natural - Persona Juridica,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PersonaJuridica.pdf
323,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-mayo-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG1,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PersonaNaturalIG-1.pdf
324,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-mayo-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG2,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PersonaNaturalIG-2.pdf
325,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-mayo-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG3,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PersonaNaturalIG-3.pdf
326,https://www.datosabiertos.gob.pe//dataset/sistema-de-tanques-enterrados-ste-registro-personas-indice-de-riesgos-febrero-2017,Registro Personas habilitadas para elaborar Informes de Indice de Riesgos de los Sistemas de Tanques Enterrados,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Registro_REIR.xls
